id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1204427498671591019,2 BR - Kingsize Bett - Garten - Küche - Parken,394944268,Robin,Kreis 2,Wollishofen,47.34701614334965,8.52616981163941,Entire home/apt,168,1,28,2025-03-18,3.47,2,193,28,
1204820799445904693,2 rooms apartment sept,590945428,Ana,Kreis 9,Altstetten,47.38737,8.4887,Entire home/apt,73,7,0,,,1,65,0,
1205505814874547728,Trendquartier wipkingen,5851419,Judit,Kreis 10,Wipkingen,47.39751,8.5302,Entire home/apt,,1,0,,,1,0,0,
1205561513846030306,Zurich North: Close to airport and Oerlikon.,130334831,Hannah,Kreis 12,Schwamendingen-Mitte,47.407,8.57656,Entire home/apt,135,3,0,,,1,179,0,
1205589678913857613,2-Zimmerwohnung in Zürich,28638235,Kristina,Kreis 6,Unterstrass,47.3848837,8.5443099,Entire home/apt,97,2,9,2025-02-23,1.17,1,10,9,
1205935723591564256,Spacious apt in central location,222814543,Haoran,Kreis 1,Rathaus,47.3757206,8.5444444,Entire home/apt,130,28,0,,,9,61,0,
1206279353637890248,Cosy appartement in Zürich,297829454,Juliette,Kreis 3,Alt-Wiedikon,47.36772,8.50733,Entire home/apt,,2,2,2025-03-09,0.39,1,0,2,
1206303635698534198,3 Room City Center Flat (2 Bedrooms) & Balcony FR,420370006,Kamila,Kreis 6,Oberstrass,47.38945887544922,8.550417795642483,Entire home/apt,69,1,6,2024-11-18,0.75,91,1,6,
1206324314651981107,"Blueground | Oerlikon, balcony & w/d, nr market",434204093,Blueground,Kreis 11,Oerlikon,47.4092081,8.544687200000002,Entire home/apt,219,30,0,,,168,23,0,
1206324664703375481,"Blueground | Wiedikon, blcny, elev, w/d, nr market",434204093,Blueground,Kreis 4,Langstrasse,47.377614,8.5289465,Entire home/apt,,30,0,,,168,0,0,
1206398438077338542,City Apartment close to Zurich HB,222814543,Haoran,Kreis 1,Rathaus,47.37637,8.54351,Entire home/apt,,28,0,,,9,0,0,
1206568846222382864,Serene and peaceful room in ZH,28248760,Francesco,Kreis 10,Höngg,47.40967,8.48599,Private room,52,30,1,2024-07-23,0.12,1,359,1,
1207104945422435921,Stylish studio in city center (Crown 36),1314526,Giancarlo,Kreis 6,Unterstrass,47.38856,8.53856,Entire home/apt,88,2,14,2025-03-21,1.78,75,112,14,
1207118193082156238,Wow room in the heart of the city,591619155,Daniella,Kreis 1,Lindenhof,47.3762359,8.5411631,Private room,,1,0,,,4,110,0,
1207118245517416233,"Loft room, 24/7 bar in an old cinema",591619155,Daniella,Kreis 1,Lindenhof,47.3762359,8.5411631,Private room,,1,0,,,4,94,0,
1207118253264888991,Star room with vintage vibes and 24/7 bar,591619155,Daniella,Kreis 1,Lindenhof,47.3762359,8.5411631,Private room,,1,0,,,4,90,0,
1207146175320917286,Cozy studio near central station (Crown 38),1314526,Giancarlo,Kreis 6,Unterstrass,47.38713,8.53744,Entire home/apt,88,2,11,2025-03-14,1.38,75,18,11,
1207148429206637584,Elegant 3BR Rooftop w Terrace near Train Station,57029086,Stefani,Kreis 11,Seebach,47.41517,8.54665,Entire home/apt,489,2,2,2024-10-22,0.34,29,0,2,
1207159278405172885,Nice studio in the city center (Vineyard 22),1314526,Giancarlo,Kreis 6,Unterstrass,47.3829,8.54302,Entire home/apt,91,2,5,2024-08-25,0.64,75,27,5,
1207175015954866243,2BR near city center (Vineyard 21),1314526,Giancarlo,Kreis 6,Unterstrass,47.3829,8.5435,Entire home/apt,150,2,11,2025-03-20,1.42,75,26,11,
1207290247509599866,Boho haven-15min to Zurich center&airport,65183299,Simona,Kreis 11,Seebach,47.42013,8.5387,Private room,95,1,10,2024-12-20,1.42,1,162,10,
1207962133217825823,Nice Room close to ETH Hönng,47204640,Vilma,Kreis 10,Höngg,47.41052,8.48731,Private room,68,7,1,2024-11-16,0.23,4,297,1,
1208075482575251368,"open, sunny, spacious 1 bedroom",10484699,Andrew,Kreis 9,Altstetten,47.38699,8.49735,Entire home/apt,,7,0,,,1,0,0,
1208382615241526797,Rooftop Apartment,17579841,Stanislaus,Kreis 3,Alt-Wiedikon,47.36748,8.52158,Private room,81,3,0,,,1,90,0,
1208405789738668649,"Cozy, bright apartment in city",143718425,Maureen,Kreis 3,Alt-Wiedikon,47.36008,8.5174,Entire home/apt,181,1,6,2024-10-05,0.77,1,165,6,
1208470103869332013,Appartement moderne avec une vue,51414366,Rose,Kreis 2,Wollishofen,47.34376,8.51864,Entire home/apt,139,1,4,2024-09-29,0.55,1,80,4,
1208538084350842601,Luxuriöses Designer-Studio,31387088,Tobias,Kreis 6,Oberstrass,47.38048704441517,8.54817037406618,Entire home/apt,125,3,1,2025-03-18,1,1,91,1,
1208788386695399608,Juwel in the heart of Zurich,60393745,Anika,Kreis 3,Sihlfeld,47.37112,8.51842,Entire home/apt,250,1,0,,,1,89,0,
1209234903414592989,Zimmer in Zürich,550853960,Antje,Kreis 12,Schwamendingen-Mitte,47.40505,8.5766,Entire home/apt,79,1,0,,,1,363,0,
1209302282202510352,New cozy 2 room flat in Zurich Old Town Center REN,420370006,Kamila,Kreis 1,Lindenhof,47.37384,8.53923,Entire home/apt,90,1,46,2025-03-10,6.05,91,323,46,
1209429078054876603,Grosses Zimmer mit eigenem Balkon mitten in Zürich,453793632,Kim,Kreis 6,Oberstrass,47.3857727,8.5451134,Private room,81,3,2,2024-09-29,0.33,1,139,2,
1209991756299418144,Luxury apartment 5.5 rooms,46756969,Raphael,Kreis 10,Höngg,47.41601470000001,8.475749200000001,Entire home/apt,350,7,1,2024-08-28,0.14,1,74,1,
1210192589541042168,Basic Apartment in Zurich with Full Kitchen,1229459,Swissstay,Kreis 8,Weinegg,47.36124,8.56048,Entire home/apt,89,2,1,2025-02-28,1,74,196,1,
1212139537360831763,Wohnung mitten in Zürich,407024846,Alexander,Kreis 3,Sihlfeld,47.37412,8.51225,Entire home/apt,1350,3,0,,,2,365,0,
1212307291921302617,Huge:2 Bedroom Flat with Balcony next to Lake AL24,420370006,Kamila,Kreis 2,Enge,47.36444,8.53372,Entire home/apt,5000,1,0,,,91,173,0,
1212865869922910244,"the penthouse, great view of zh",13770499,Martin,Kreis 6,Oberstrass,47.3834944,8.5531515,Entire home/apt,194,2,1,2024-08-11,0.13,7,354,1,
1213504604264401931,"Blueground | Seefeld, elev, balcony, 3 min to lake",434204093,Blueground,Kreis 8,Seefeld,47.36127279999999,8.551160299999998,Entire home/apt,256,30,0,,,168,261,0,
1213504924797636823,"Blueground | Wiedikon, balcony, w/d & elevator",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.36450319999999,8.5193654,Entire home/apt,221,30,0,,,168,278,0,
1213505222557951505,"Blueground | Wiedikon, balcony & w/d, nr market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3642445,8.5192976,Entire home/apt,324,30,0,,,168,102,0,
1213505617731861966,"Blueground | Wiedikon, balcony & w/d, nr market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.36407969999999,8.519421399999999,Entire home/apt,208,30,0,,,168,0,0,
1213537668602946284,Art Loft Downtown Zurich,24577202,Jonas,Kreis 4,Langstrasse,47.37955669999999,8.5318016,Entire home/apt,366,3,11,2025-02-21,1.46,1,220,11,
1213645399322699639,Practical & Cozy 2BR Apartment,1229459,Swissstay,Kreis 11,Seebach,47.41654,8.54688,Entire home/apt,78,2,11,2025-03-10,1.61,74,169,11,
1213704567274910091,Wohnung in Zürich,60034632,Lukas,Kreis 10,Wipkingen,47.39163,8.5259,Entire home/apt,135,2,5,2025-02-12,0.81,1,31,5,
1214539278395991640,2.5 Zimmerwohnung mit Terasse,140296610,Sophie,Kreis 10,Höngg,47.40577,8.48032,Entire home/apt,70,334,0,,,1,358,0,
1214599121050307126,Zurich Group Oasis 4BR near Oerlikon Train Station,57029086,Stefani,Kreis 11,Seebach,47.4143322,8.5468833,Entire home/apt,455,1,1,2025-01-04,0.38,29,284,1,
1214602133903630816,Roomy Group Retreat:4BR Floor at Oerlikon Station,57029086,Stefani,Kreis 11,Seebach,47.4143322,8.5468833,Entire home/apt,438,1,7,2025-03-19,1.18,29,272,7,
1214603611545581369,Entire Floor: Comfy 4BR Getaway in Zurich Oerlikon,57029086,Stefani,Kreis 11,Seebach,47.4143322,8.5468833,Entire home/apt,592,1,4,2025-01-03,0.71,29,311,4,
1215153631646038807,Wohnung in Altstetten,154930920,Oscar,Kreis 9,Albisrieden,47.38166,8.49554,Entire home/apt,110,2,0,,,1,173,0,
1215227474019125924,Schöne Wohnung im Zentrum Zürich,593945937,Alexander,Kreis 10,Wipkingen,47.39068,8.5335,Entire home/apt,169,4,2,2025-01-02,0.42,1,341,2,
1216419544604716161,"limpio, tranquilo, confort",593862879,Gloria Beatriz,Kreis 11,Oerlikon,47.41087,8.53299,Entire home/apt,117,2,7,2024-12-29,0.99,1,335,7,
1216729129713773437,Close to forest within the City,558860464,Yannick,Kreis 11,Affoltern,47.41067503427482,8.525970842275576,Entire home/apt,128,2,2,2024-08-23,0.28,1,258,2,
1216748568644086081,"Grosse, ruhige Wohnung in Zürich, nahe Zentrum",518732494,Barbara Und Thomas,Kreis 9,Altstetten,47.3900569,8.4873123,Entire home/apt,133,2,2,2025-02-10,0.73,1,348,2,
1217152512709503398,Cozy studio in Zurich City,50792553,Alexander,Kreis 11,Seebach,47.41851,8.54806,Entire home/apt,89,2,7,2025-02-19,0.98,1,81,7,
1217449951958351279,Moderne Attika-Wohnung in Zürich,554850931,Fabian,Kreis 2,Wollishofen,47.33829,8.53075,Entire home/apt,119,7,1,2025-01-05,0.38,1,173,1,
1217478867357470103,Cozy apartment El Destino,371008290,Sonia,Kreis 6,Unterstrass,47.39576,8.54532,Entire home/apt,108,1,21,2025-03-20,2.85,12,67,21,
1217922241754426415,"Blueground | Hard, nr tram, restaurants & shops",434204093,Blueground,Kreis 4,Hard,47.3775463,8.512596000000002,Entire home/apt,175,30,1,2024-09-30,0.17,168,9,1,
1218047102913998993,Schlafen im Camper! Mitten in der Stadt Zürich,69076434,Desiree,Kreis 5,Gewerbeschule,47.38734,8.52858,Entire home/apt,93,1,3,2024-12-28,0.40,1,365,3,
1218080474577570080,Luxury Loft in the heart of Zurich,544546335,Alain,Kreis 6,Unterstrass,47.390143398521296,8.538542710235756,Entire home/apt,495,2,0,,,1,363,0,
1218192580840856101,Apartment mit Wifi und Kücheneinrichtung/TV,23521921,Bahri,Kreis 9,Altstetten,47.38954,8.48051,Entire home/apt,106,3,4,2025-02-01,0.59,2,58,4,
1218212805259031557,Habitación en apartamento lujoso,128198535,Carlos,Kreis 5,Escher Wyss,47.3912172,8.5199891,Private room,85,4,0,,,1,10,0,
1218610506352531466,Modernes 2-BR Apartment in der Europaallee,83271512,José-Luis,Kreis 4,Langstrasse,47.38025,8.53148,Entire home/apt,414,3,2,2024-12-26,0.34,23,280,2,
1218616224160442408,3 Bedroom City Center Flat with Balcony EKK 1F,420370006,Kamila,Kreis 6,Unterstrass,47.38707,8.54266,Entire home/apt,,1,14,2024-12-28,2.04,91,0,14,
1218620939987367774,3 Bedroom City Center Flat with Balcony EKK 3F,420370006,Kamila,Kreis 6,Unterstrass,47.38529,8.54291,Entire home/apt,,1,30,2024-12-27,4.13,91,0,30,
